word,count,happiness,kind
wendy,206,5.7,tip
nicholas,26,5.54,tip
male,146,6.02,tip
continually,21,5.81,tip
emphasis,29,5.68,tip
levy,5,4.2,tip
boa,25,4.42,tip
nancy,102,5.4,tip
nhl,25,5.1,tip
editor,6,5.64,tip
oooh,43,5.94,tip
ho,99,4.34,tip
attempting,30,5.98,tip
pray,57,6.62,tip
grant,87,6.34,tip
abstract,2,5.53,tip
taught,32,5.96,tip
toss,63,5.42,tip
bothered,72,3.78,tip
instrument,14,6.22,tip
yah,46,5.18,tip
practices,105,5.66,tip
heels,57,5.96,tip
explains,31,5.66,tip
amigo,11,6.28,tip
hv,17,4.64,tip
session,221,5.34,tip
death,176,1.54,tip
vice,26,4.16,tip
developing,10,6.02,tip
lewis,28,5.58,tip
gordon,47,5.16,tip
instantly,44,6.36,tip
halls,19,5.47,tip
venture,49,5.64,tip
screwed,135,3.24,tip
corporation,21,5.06,tip
bff,47,6.08,tip
gain,45,6.4,tip
terror,16,1.76,tip
georgia,65,5.44,tip
nets,31,5.22,tip
manufacture,6,5.8,tip
automobile,7,6.16,tip
nurses,103,6.1,tip
performing,65,6.5,tip
anita,31,5.44,tip
illinois,53,4.92,tip
alumni,31,6.04,tip
quote,158,5.46,tip
investigation,15,4.02,tip
hosted,50,5.78,tip
fortune,82,7.3,tip
van,148,5.2,tip
admit,79,4.74,tip
definition,45,5.8,tip
observation,24,6.29,tip
noone,13,4.62,tip
conscious,91,6.14,tip
grandfather,16,7.38,tip
gained,12,6.44,tip
deserved,65,6.08,tip
anger,21,2.3,tip
mechanical,33,5.73,tip
whips,15,4.2,tip
science,138,6.86,tip
mineral,22,6.18,tip
floyd,21,5.26,tip
pc,79,5.86,tip
functions,15,5.76,tip
jose,125,5.52,tip
rural,11,5.78,tip
selena,12,5.32,tip
presents,58,7.2,tip
choke,21,3.31,tip
finishing,88,6.22,tip
drake,18,5.3,tip
en,190,4.84,tip
responsibility,41,5.72,tip
actions,20,5.78,tip
wasting,92,3.22,tip
respiratory,7,5.52,tip
coach,78,5.76,tip
cunningham,9,5.2,tip
hundreds,82,5.96,tip
depths,1,5.22,tip
quit,116,3.9,tip
ritual,50,5.3,tip
injury,40,2.04,tip
carter,22,5.34,tip
rely,52,5.53,tip
pioneer,21,6.28,tip
produced,35,6.3,tip
ralph,40,4.82,tip
ridge,41,5.22,tip
vertical,9,5.7,tip
cara,15,5.58,tip
utah,10,5.16,tip
chancellor,9,5.18,tip
relationship,43,7.04,tip
awake,33,5.74,tip
prospect,16,6.46,tip
powers,20,6.66,tip
preferred,133,6.58,tip
consideration,41,6.12,tip
slapped,19,3.14,tip
nieces,22,6.66,tip
brunswick,19,5.54,tip
odds,36,5.0,tip
preparation,96,6.06,tip
youth,69,6.62,tip
temple,100,6.14,tip
tus,9,4.71,tip
carved,36,5.38,tip
liar,43,3.18,tip
introduce,34,5.86,tip
atomic,39,4.61,tip
constitutes,4,5.41,tip
devils,31,2.84,tip
blogging,3,5.82,tip
banner,18,5.7,tip
trial,58,3.96,tip
productive,34,6.7,tip
humble,76,6.48,tip
ties,36,5.24,tip
recording,37,5.9,tip
heavily,47,4.74,tip
clouds,24,6.34,tip
affecting,2,5.31,tip
tenants,28,5.44,tip
diane,80,5.16,tip
classical,36,6.58,tip
pipe,52,5.53,tip
undercover,10,5.04,tip
kneel,2,4.84,tip
starring,15,6.06,tip
angels,46,7.66,tip
lg,34,5.22,tip
hehe,47,6.48,tip
memo,11,4.88,tip
balanced,116,6.51,tip
circumstances,32,4.86,tip
rigid,5,4.46,tip
props,53,5.85,tip
affair,35,4.02,tip
monica,63,5.52,tip
summit,56,5.52,tip
wreck,51,3.46,tip
alter,22,5.32,tip
colin,20,5.3,tip
ow,13,3.8,tip
incorrectly,59,3.14,tip
greed,10,3.06,tip
storms,20,4.34,tip
copper,49,6.18,tip
extract,7,5.28,tip
published,15,6.32,tip
carrier,28,5.26,tip
leo,48,5.86,tip
julie,157,5.42,tip
wonders,43,6.78,tip
teenage,35,5.58,tip
amongst,67,5.68,tip
witch,28,3.8,tip
switch,165,5.02,tip
virtual,30,5.62,tip
setup,152,4.84,tip
letter,44,5.94,tip
yankee,33,5.5,tip
li,33,4.6,tip
burst,36,4.34,tip
chaos,102,3.46,tip
jd,25,4.84,tip
religious,41,5.46,tip
formula,11,5.68,tip
gardening,32,6.94,tip
comp,87,5.38,tip
pile,78,4.66,tip
doesnt,94,3.9,tip
mister,27,5.44,tip
edition,58,5.52,tip
whispered,5,5.08,tip
stanford,7,5.9,tip
mei,47,5.04,tip
handled,87,5.5,tip
thus,159,5.14,tip
congrats,79,7.5,tip
created,132,6.06,tip
impact,24,4.82,tip
ze,10,4.86,tip
cabinet,25,5.68,tip
resulting,6,5.42,tip
frances,8,5.42,tip
hurting,22,2.36,tip
offensive,27,3.02,tip
holocaust,7,2.22,tip
davis,59,5.1,tip
surrender,7,4.08,tip
monitor,19,5.18,tip
arguments,7,3.04,tip
dc,99,5.22,tip
glue,24,5.08,tip
referring,19,5.76,tip
yahoo,28,6.14,tip
article,57,5.52,tip
weeping,4,3.02,tip
crying,74,2.04,tip
liberal,20,5.8,tip
demanding,15,3.7,tip
example,177,5.58,tip
hahahah,4,7.24,tip
alan,41,4.96,tip
commonwealth,6,6.3,tip
camps,17,5.56,tip
disco,62,6.28,tip
boxing,37,4.56,tip
grade,124,5.7,tip
lottery,60,6.38,tip
collapse,8,2.9,tip
cared,78,6.83,tip
bu,34,5.02,tip
dome,54,5.46,tip
swinging,26,5.94,tip
creation,54,6.78,tip
rapper,6,4.68,tip
antonio,54,5.14,tip
realized,127,5.78,tip
sheesh,33,4.54,tip
bizarre,58,4.92,tip
haunt,30,3.62,tip
parallel,26,5.59,tip
torch,9,5.11,tip
gov,19,4.62,tip
warner,7,5.2,tip
gah,11,4.54,tip
losing,84,2.62,tip
mode,81,5.28,tip
underground,85,5.08,tip
nurse,80,6.2,tip
measures,20,5.04,tip
touching,62,6.61,tip
prob,87,4.5,tip
surprising,105,6.74,tip
altogether,31,6.4,tip
politics,28,4.46,tip
asks,56,5.24,tip
buyer,116,6.18,tip
bon,164,5.6,tip
thunder,69,5.06,tip
definitions,3,5.4,tip
banned,11,2.88,tip
bears,98,5.58,tip
jets,33,5.52,tip
moses,8,5.67,tip
diss,4,3.43,tip
sails,3,6.38,tip
explanation,74,5.56,tip
regarding,99,5.56,tip
butler,58,5.38,tip
inspector,23,4.58,tip
simplicity,25,6.62,tip
failing,12,2.52,tip
dread,14,3.2,tip
heroes,18,7.16,tip
roots,74,5.66,tip
acquainted,3,6.08,tip
reach,127,5.74,tip
seth,35,5.3,tip
exchange,178,5.68,tip
por,41,4.76,tip
trusted,44,6.94,tip
verdict,18,4.2,tip
phase,26,5.06,tip
dances,18,7.42,tip
reindeer,4,6.54,tip
photograph,15,6.96,tip
ecstasy,9,7.2,tip
francis,24,5.32,tip
websites,17,6.24,tip
elaborate,22,5.47,tip
symbol,12,5.64,tip
fund,48,6.04,tip
heed,15,5.31,tip
application,64,5.5,tip
documents,34,5.02,tip
demon,9,2.92,tip
panties,18,6.42,tip
plasma,4,5.78,tip
searching,111,5.04,tip
climate,17,5.8,tip
landed,58,5.84,tip
correction,38,4.44,tip
oriented,136,5.64,tip
musician,23,6.98,tip
packing,54,5.28,tip
es,153,4.8,tip
yaa,3,5.7,tip
remind,111,5.32,tip
amsterdam,14,6.14,tip
journey,67,7.14,tip
disgrace,42,2.72,tip
sf,88,5.24,tip
authority,19,4.74,tip
veins,4,5.22,tip
movement,26,5.94,tip
darling,34,7.22,tip
wander,42,5.12,tip
dimension,13,5.8,tip
beverly,18,5.52,tip
sunlight,21,7.88,tip
surface,48,5.32,tip
sm,19,4.86,tip
stripped,14,4.65,tip
adjacent,106,5.43,tip
guard,80,4.88,tip
creek,135,6.06,tip
finna,3,4.82,tip
nw,58,4.98,tip
magazines,42,6.06,tip
bricks,16,5.46,tip
slips,14,4.38,tip
whose,46,4.88,tip
randy,67,5.3,tip
hardcore,25,5.18,tip
prayers,12,6.92,tip
baltimore,55,5.38,tip
kay,37,5.26,tip
approved,92,7.2,tip
ranked,14,5.56,tip
trippin,5,4.76,tip
tests,45,4.28,tip
interview,43,5.06,tip
dice,39,5.62,tip
cube,33,5.52,tip
institutional,4,4.54,tip
ren,11,5.1,tip
participation,2,6.22,tip
robbed,50,2.18,tip
revival,16,6.44,tip
cavalry,2,5.46,tip
unknown,43,4.04,tip
applications,14,5.88,tip
tragedy,7,2.06,tip
herman,16,4.88,tip
xxx,24,5.4,tip
recognized,23,6.08,tip
favorable,21,7.36,tip
sailor,18,6.19,tip
roberts,25,5.3,tip
indicating,24,5.59,tip
confusion,52,3.32,tip
alla,54,4.92,tip
homies,20,5.62,tip
expects,8,5.64,tip
voyage,18,6.9,tip
adjustment,57,5.22,tip
shoulders,40,6.1,tip
estimates,34,5.32,tip
appropriate,100,6.26,tip
tied,33,4.4,tip
lamp,66,5.76,tip
twisting,6,4.54,tip
springfield,33,6.1,tip
enthusiasm,21,7.46,tip
dancers,80,6.7,tip
freeze,133,4.08,tip
lead,96,6.28,tip
reaches,14,5.96,tip
grief,24,2.33,tip
lecture,23,4.46,tip
dong,18,4.5,tip
pollution,6,2.16,tip
staring,44,4.86,tip
ruled,8,4.92,tip
riverside,28,6.46,tip
pony,39,6.65,tip
mejor,52,5.2,tip
para,58,5.08,tip
comer,14,5.12,tip
tracks,60,5.28,tip
highest,100,6.8,tip
rover,26,5.78,tip
takin,19,4.94,tip
trey,19,4.9,tip
rolling,140,5.7,tip
planned,92,5.98,tip
prince,64,6.44,tip
volver,12,5.14,tip
announces,4,5.56,tip
programming,13,5.84,tip
mist,38,5.82,tip
notebook,8,5.9,tip
murphy,41,5.3,tip
frightened,5,3.2,tip
providence,14,6.2,tip
karen,92,5.34,tip
jennifer,141,5.86,tip
roughly,30,4.0,tip
precise,36,6.1,tip
flew,31,5.88,tip
josh,193,5.52,tip
runnin,10,5.92,tip
andrea,72,5.34,tip
begging,23,3.62,tip
complicated,59,3.34,tip
experimental,16,5.84,tip
meets,118,5.98,tip
ons,44,4.98,tip
succeed,23,7.76,tip
declare,7,5.57,tip
threat,22,2.36,tip
nai,6,4.8,tip
script,30,5.72,tip
divide,22,4.29,tip
mafia,14,2.81,tip
delayed,111,3.24,tip
gen,55,4.94,tip
regulations,11,4.42,tip
boulevard,41,6.12,tip
roy,41,5.14,tip
kate,103,5.48,tip
wider,20,5.34,tip
sangre,3,4.5,tip
funeral,34,2.1,tip
oooo,20,5.66,tip
elements,29,5.48,tip
facts,48,6.06,tip
lebanon,22,4.62,tip
apologize,78,5.02,tip
demand,89,4.14,tip
sho,37,4.76,tip
density,9,5.57,tip
tubes,31,5.02,tip
morton,23,5.28,tip
edison,16,6.24,tip
grandson,35,7.32,tip
identified,11,5.32,tip
ay,28,5.34,tip
prominent,7,6.26,tip
wouldnt,51,3.86,tip
bodies,11,4.68,tip
ours,139,5.98,tip
slight,68,4.7,tip
married,73,6.76,tip
cuba,44,4.98,tip
advocate,10,5.18,tip
missy,16,4.86,tip
refer,90,5.98,tip
rumble,9,4.46,tip
alexander,25,5.72,tip
thinkin,7,5.34,tip
severe,36,3.16,tip
transmission,23,5.5,tip
evident,18,5.67,tip
controls,10,5.02,tip
producing,12,5.84,tip
explode,16,4.18,tip
initially,37,5.2,tip
laying,35,5.14,tip
asleep,50,6.14,tip
morris,26,5.08,tip
killin,21,3.36,tip
fathers,65,6.82,tip
prospective,11,6.04,tip
ruins,60,3.98,tip
todays,20,5.74,tip
abc,92,5.24,tip
township,57,5.48,tip
command,8,4.54,tip
dads,43,6.96,tip
doll,60,6.02,tip
verizon,70,5.16,tip
railroad,29,5.88,tip
jet,82,5.94,tip
tupac,3,4.76,tip
misses,28,3.9,tip
privacy,60,5.88,tip
stein,34,5.16,tip
differ,13,4.58,tip
shares,52,6.68,tip
eva,68,5.52,tip
rat,92,3.04,tip
singers,28,6.6,tip
forming,17,5.56,tip
dozens,47,5.7,tip
sofa,52,6.04,tip
examination,5,4.82,tip
beg,40,3.08,tip
und,22,4.52,tip
mit,10,5.38,tip
sind,6,4.69,tip
auch,4,4.44,tip
sich,5,4.82,tip
von,15,5.12,tip
nu,12,4.86,tip
referred,62,5.62,tip
commercials,30,4.42,tip
screams,20,3.48,tip
spell,52,5.6,tip
settled,43,5.74,tip
faith,51,7.08,tip
suggests,24,5.68,tip
mornin,7,5.46,tip
dem,34,4.84,tip
sharply,1,4.36,tip
senator,3,4.58,tip
alex,226,5.46,tip
graham,86,5.68,tip
boyz,8,5.26,tip
rug,29,5.22,tip
sylvia,18,5.34,tip
explicitly,4,5.39,tip
photographs,14,6.86,tip
appeal,46,5.62,tip
jill,74,5.68,tip
compton,12,4.63,tip
jesse,58,5.38,tip
placing,66,5.7,tip
communicate,42,6.66,tip
scream,77,3.14,tip
negotiate,27,6.08,tip
eager,71,6.54,tip
resources,29,6.46,tip
notes,80,5.54,tip
rob,129,3.12,tip
waving,8,6.11,tip
cracks,22,4.0,tip
involvement,3,5.64,tip
ot,27,4.82,tip
estates,4,5.74,tip
katz,12,5.0,tip
louise,27,5.32,tip
exercises,15,6.54,tip
knocking,28,5.2,tip
keith,68,5.14,tip
congress,20,4.34,tip
mc,93,5.34,tip
increases,17,6.44,tip
worries,72,2.6,tip
newspaper,43,6.32,tip
estimated,48,5.58,tip
xoxo,31,6.02,tip
provides,174,6.24,tip
fits,87,4.72,tip
mondo,10,5.22,tip
downs,36,4.0,tip
nathan,49,5.24,tip
wore,49,4.76,tip
morn,22,4.36,tip
turmoil,3,3.06,tip
yr,151,5.08,tip
invention,23,6.69,tip
competitors,55,4.38,tip
beating,29,2.56,tip
origins,6,5.4,tip
sidney,11,5.66,tip
insanity,28,3.46,tip
ova,4,5.04,tip
fellas,37,5.53,tip
clown,35,5.65,tip
began,52,5.98,tip
hm,18,4.84,tip
mane,9,5.66,tip
imagined,31,6.36,tip
pursuit,7,5.58,tip
streak,28,5.06,tip
sans,71,4.76,tip
developed,29,6.36,tip
nuevo,23,5.68,tip
remain,71,5.52,tip
administrative,4,5.1,tip
conductor,7,5.42,tip
acquired,26,6.04,tip
examine,8,5.16,tip
stain,22,3.39,tip
equity,4,5.92,tip
assured,37,6.2,tip
react,4,5.16,tip
encouraged,40,6.98,tip
volumes,26,6.31,tip
qtr,3,4.68,tip
announcement,21,5.38,tip
targets,14,4.76,tip
palace,93,6.68,tip
chess,46,6.3,tip
label,84,5.32,tip
respectively,8,6.14,tip
favourite,196,7.16,tip
holland,25,6.24,tip
poet,2,6.52,tip
russell,50,5.36,tip
bid,20,5.26,tip
tweet,20,5.48,tip
conquer,7,5.04,tip
wut,5,4.82,tip
uhh,14,4.55,tip
warrior,16,5.74,tip
formed,10,5.58,tip
modified,23,5.49,tip
visual,19,5.94,tip
savage,14,3.31,tip
toll,38,4.06,tip
ku,3,5.0,tip
sober,49,5.78,tip
transit,49,5.08,tip
blowing,122,5.18,tip
chief,37,6.18,tip
prevail,7,6.82,tip
borough,16,5.28,tip
cd,50,6.14,tip
goodbyes,3,4.02,tip
streaming,19,5.7,tip
raising,29,6.26,tip
centers,25,5.6,tip
institutions,4,4.68,tip
jk,36,5.3,tip
reflection,19,6.06,tip
ridin,5,4.86,tip
ie,63,4.9,tip
parish,47,5.37,tip
toyota,58,5.92,tip
jg,5,4.6,tip
sanity,22,6.49,tip
moi,11,4.91,tip
eastside,40,5.2,tip
networks,14,5.8,tip
partnership,23,6.42,tip
association,29,5.66,tip
region,63,5.14,tip
herself,73,6.1,tip
ohh,30,4.78,tip
katherine,15,5.48,tip
thorn,8,3.46,tip
default,52,4.2,tip
heh,14,5.98,tip
archives,7,6.0,tip
populations,4,5.1,tip
seed,79,6.14,tip
spam,58,2.7,tip
substantially,13,5.92,tip
glove,28,5.66,tip
awarded,14,7.38,tip
wii,13,6.12,tip
swept,13,5.06,tip
mar,77,4.84,tip
hum,27,5.65,tip
residence,20,6.42,tip
itunes,4,6.0,tip
rival,30,3.68,tip
argues,5,3.0,tip
jones,51,5.5,tip
approve,50,6.66,tip
hallelujah,29,6.71,tip
austin,82,5.5,tip
hun,9,5.08,tip
writers,23,6.32,tip
musicians,82,7.26,tip
saddened,14,2.44,tip
wales,12,5.96,tip
kerry,13,5.06,tip
procedures,47,5.02,tip
judith,6,5.18,tip
sixth,20,5.12,tip
ooh,46,5.84,tip
maintaining,13,5.8,tip
mars,24,5.68,tip
chemistry,4,6.14,tip
dire,10,3.55,tip
limitations,8,3.62,tip
dreaming,44,7.26,tip
evidently,28,5.88,tip
judgement,24,5.04,tip
responses,24,5.84,tip
airline,97,5.62,tip
contemporary,75,5.86,tip
condolences,6,3.4,tip
concerning,23,4.24,tip
compromise,18,5.42,tip
jeanne,10,5.42,tip
pilot,22,6.0,tip
yen,31,5.44,tip
danger,30,2.82,tip
whats,50,4.76,tip
accent,39,5.62,tip
relief,81,6.86,tip
athletes,18,6.24,tip
claimed,49,5.4,tip
largely,12,5.96,tip
involving,13,5.6,tip
channels,30,5.72,tip
salvation,17,6.3,tip
bedtime,7,6.32,tip
ta,38,4.76,tip
stones,68,5.06,tip
consultant,21,5.48,tip
bt,24,4.88,tip
marilyn,27,5.06,tip
excess,18,5.22,tip
patricia,21,5.5,tip
election,22,5.18,tip
resolution,29,6.18,tip
feelin,24,5.28,tip
rihanna,3,5.34,tip
wandering,38,5.28,tip
med,134,4.96,tip
influence,28,5.64,tip
surviving,12,6.0,tip
aah,8,6.1,tip
stanley,52,5.24,tip
neighborhoods,20,6.08,tip
contained,16,5.12,tip
fraction,36,5.23,tip
counties,8,5.22,tip
jail,26,1.76,tip
courage,13,7.46,tip
throws,27,4.98,tip
twelve,33,5.38,tip
yall,40,4.96,tip
bb,42,4.86,tip
footage,18,5.68,tip
atleast,68,4.92,tip
exec,11,4.98,tip
reagan,8,4.84,tip
biography,1,5.98,tip
native,126,6.02,tip
lays,8,5.84,tip
pretending,25,4.92,tip
reminded,112,5.6,tip
imma,14,4.74,tip
hides,10,4.42,tip
begun,35,5.84,tip
faced,45,5.24,tip
autumn,64,6.94,tip
premiere,32,6.54,tip
bark,32,4.59,tip
umm,100,4.72,tip
glen,46,5.3,tip
goals,34,6.98,tip
voting,23,6.02,tip
formal,47,5.62,tip
oxygen,21,6.76,tip
yorker,46,4.96,tip
focused,80,6.74,tip
uptight,10,4.17,tip
reflecting,4,5.96,tip
therapeutic,24,6.6,tip
collins,37,5.12,tip
sponsor,22,6.0,tip
protected,13,6.6,tip
ultimately,28,5.72,tip
infection,37,2.84,tip
specialist,50,6.08,tip
poison,48,1.94,tip
kenneth,22,5.06,tip
fleet,23,5.04,tip
pushing,57,4.14,tip
absent,19,3.9,tip
den,56,5.44,tip
meds,85,4.78,tip
exceptions,25,5.52,tip
rutgers,2,5.2,tip
collar,38,5.18,tip
alliance,10,6.0,tip
metals,3,6.0,tip
proportions,31,5.62,tip
abandoned,31,2.54,tip
remained,12,5.56,tip
needles,28,4.04,tip
tick,18,4.3,tip
christian,71,6.3,tip
rollin,25,5.78,tip
fiddle,10,5.96,tip
retirement,36,5.92,tip
smack,39,4.31,tip
tomb,10,3.52,tip
survival,7,5.86,tip
brands,155,5.76,tip
roads,64,5.8,tip
habits,16,5.58,tip
thang,20,4.88,tip
objects,12,5.2,tip
reign,6,5.06,tip
veil,3,5.02,tip
humidity,29,3.98,tip
bum,30,4.0,tip
sono,6,4.9,tip
lt,27,5.16,tip
females,26,6.6,tip
citizens,35,6.1,tip
blade,23,4.56,tip
reported,60,5.12,tip
ninja,70,5.74,tip
agents,49,5.0,tip
task,31,4.92,tip
jo,53,5.08,tip
canceled,75,3.24,tip
settings,17,5.5,tip
shawty,3,4.6,tip
bounce,26,6.51,tip
stevens,6,5.08,tip
estimate,110,5.4,tip
sections,56,5.2,tip
investigate,14,5.1,tip
roosevelt,22,5.34,tip
untrue,7,3.51,tip
paula,34,5.4,tip
hier,9,5.58,tip
alles,5,5.31,tip
pillow,53,6.88,tip
doo,41,4.94,tip
earning,11,6.94,tip
democrat,3,5.18,tip
greece,26,5.76,tip
overcome,15,6.54,tip
academy,41,6.04,tip
ranks,21,5.42,tip
crisis,26,2.48,tip
owl,37,5.82,tip
feeds,60,6.2,tip
chapter,22,5.6,tip
germany,51,5.94,tip
settle,63,5.08,tip
arise,1,6.2,tip
denial,6,3.56,tip
razor,51,4.94,tip
mutha,7,4.22,tip
literary,12,6.46,tip
applied,58,5.86,tip
throne,7,6.08,tip
yorkers,4,5.42,tip
lmao,67,5.8,tip
frame,66,5.54,tip
television,30,6.66,tip
agreements,7,6.2,tip
venus,14,6.18,tip
envy,36,3.33,tip
spain,38,6.2,tip
alexandra,7,5.66,tip
translation,16,5.72,tip
neva,11,4.7,tip
forgetting,67,3.82,tip
olympic,21,6.28,tip
dias,4,5.26,tip
gon,5,4.56,tip
wid,6,4.62,tip
presently,11,5.96,tip
chickens,61,6.31,tip
pronounced,45,5.6,tip
equivalent,50,5.5,tip
arent,38,4.34,tip
luther,7,5.0,tip
manor,21,5.76,tip
begged,5,3.9,tip
edges,65,5.1,tip
disc,45,5.7,tip
cartoon,11,7.2,tip
permit,47,5.9,tip
hes,20,4.82,tip
iii,21,4.96,tip
tribute,47,6.22,tip
dusk,25,5.69,tip
unfair,22,3.34,tip
deeply,10,5.76,tip
parliament,3,4.98,tip
position,27,5.86,tip
reference,40,5.52,tip
dub,23,5.39,tip
awwww,14,5.54,tip
bg,6,4.67,tip
playin,29,6.4,tip
reduction,38,4.04,tip
electrical,66,5.54,tip
peculiar,9,5.0,tip
excuse,206,4.58,tip
joining,63,6.2,tip
reunion,49,6.96,tip
expense,46,3.96,tip
fitted,28,5.78,tip
prize,54,7.62,tip
thankful,104,7.44,tip
mines,12,4.74,tip
remarked,3,5.65,tip
perspective,18,6.04,tip
attempted,40,5.48,tip
sword,13,4.75,tip
omfg,36,4.52,tip
advised,91,5.34,tip
whitney,42,5.34,tip
sources,25,5.54,tip
categories,9,5.52,tip
wig,22,5.0,tip
pulls,23,5.46,tip
nitrogen,28,5.38,tip
nuclear,12,3.28,tip
thousands,47,6.14,tip
rochester,2,5.2,tip
jokes,56,7.98,tip
belle,47,6.37,tip
fairy,23,7.02,tip
jewels,15,7.46,tip
dating,17,6.4,tip
mortgage,39,3.88,tip
leaders,13,5.88,tip
controlled,12,4.4,tip
beep,16,5.32,tip
wound,24,2.96,tip
ir,16,4.88,tip
sem,2,4.42,tip
muito,20,4.74,tip
inspiration,34,7.02,tip
malcolm,6,5.4,tip
rivers,24,6.84,tip
houston,64,5.26,tip
struck,19,3.5,tip
stronger,62,7.12,tip
bury,8,2.93,tip
yacht,20,6.16,tip
nuttin,1,4.66,tip
recall,60,4.6,tip
politically,8,4.2,tip
agreed,72,6.98,tip
paso,9,4.98,tip
cattle,26,6.1,tip
equality,7,7.08,tip
cud,2,4.86,tip
missouri,58,5.72,tip
na,47,4.42,tip
monsters,14,3.47,tip
strict,63,4.13,tip
makers,50,5.76,tip
soldier,11,5.12,tip
spy,15,4.24,tip
requirement,24,5.08,tip
departure,36,4.76,tip
thompson,25,5.06,tip
twins,20,6.4,tip
warcraft,2,4.18,tip
brat,39,3.62,tip
ai,34,4.98,tip
benefits,66,7.2,tip
sta,9,4.84,tip
blacks,13,5.02,tip
calif,5,5.32,tip
representation,28,6.06,tip
manufacturers,10,5.46,tip
records,106,6.02,tip
navy,78,5.58,tip
painted,96,6.3,tip
diff,47,4.86,tip
weddings,56,7.06,tip
acknowledge,92,6.24,tip
merchants,19,5.68,tip
ne,118,4.82,tip
loser,28,2.2,tip
diamonds,28,7.68,tip
canadian,64,5.84,tip
liverpool,6,6.06,tip
supporters,19,6.2,tip
clay,65,5.5,tip
nooo,10,3.88,tip
ought,23,4.76,tip
officers,25,4.98,tip
firefighters,18,6.66,tip
essay,5,4.76,tip
horses,50,6.84,tip
poetic,6,6.24,tip
manners,63,6.8,tip
explicit,8,4.85,tip
throwing,97,4.78,tip
zijn,2,4.74,tip
raging,18,3.42,tip
associate,86,5.62,tip
rev,18,5.1,tip
graphic,11,5.52,tip
investing,12,6.12,tip
attacked,25,2.52,tip
introduction,14,6.08,tip
climbed,5,6.36,tip
speech,22,5.32,tip
cutie,33,7.1,tip
arc,15,5.34,tip
knives,35,4.68,tip
countries,38,5.68,tip
arthur,27,5.44,tip
collected,13,5.96,tip
purely,14,6.39,tip
claire,34,5.36,tip
popularity,19,6.84,tip
streams,6,6.32,tip
organizations,17,5.56,tip
kindness,45,7.4,tip
papers,33,5.26,tip
imagination,28,6.96,tip
roommate,28,5.96,tip
miley,7,4.96,tip
carbon,27,5.0,tip
striking,7,4.7,tip
nba,80,5.36,tip
pulling,79,4.36,tip
prolly,23,4.54,tip
marriage,47,6.7,tip
sox,24,5.18,tip
wah,41,4.82,tip
hamilton,35,5.64,tip
abroad,11,6.96,tip
legend,59,6.5,tip
clowns,25,6.22,tip
divorce,7,2.18,tip
accompanied,49,6.22,tip
lab,78,5.44,tip
tenderness,7,7.06,tip
hears,5,5.71,tip
videos,71,6.52,tip
blink,35,5.33,tip
bustin,6,4.86,tip
theft,35,2.3,tip
cosa,22,5.14,tip
distinct,22,6.06,tip
professor,15,6.04,tip
waking,36,5.72,tip
sands,25,6.2,tip
nonetheless,59,4.86,tip
launched,15,6.1,tip
launches,10,6.14,tip
pilots,6,5.8,tip
dramatic,11,5.26,tip
moore,24,5.44,tip
drown,22,2.9,tip
sorrows,10,2.69,tip
unnecessary,54,3.78,tip
graduated,11,7.22,tip
thickness,11,5.7,tip
laced,16,5.16,tip
identify,19,5.58,tip
fluid,45,6.06,tip
offense,19,3.56,tip
sodium,47,4.68,tip
chloride,1,4.53,tip
dom,25,4.92,tip
wayne,106,5.1,tip
vamos,3,5.48,tip
professionals,110,6.28,tip
gospel,20,5.55,tip
forty,25,4.99,tip
russians,15,5.2,tip
ali,47,5.22,tip
criticism,14,3.1,tip
eliminated,12,3.38,tip
diameter,10,5.46,tip
supported,16,6.6,tip
cadillac,51,5.74,tip
shove,14,3.74,tip
modest,36,5.9,tip
tau,14,5.12,tip
proposal,7,6.6,tip
wagner,7,5.44,tip
governing,2,5.0,tip
presidential,16,5.94,tip
deeper,9,5.86,tip
tested,34,5.16,tip
contribution,3,6.42,tip
friendship,15,7.96,tip
cheating,36,2.26,tip
bankers,19,4.8,tip
shopper,41,6.48,tip
tablet,30,5.1,tip
presence,56,6.02,tip
phyllis,7,5.18,tip
glenn,21,5.26,tip
masses,19,5.21,tip
valued,33,6.88,tip
fighter,20,4.58,tip
strangers,51,4.16,tip
gilbert,8,5.08,tip
welfare,13,5.1,tip
suffering,22,2.22,tip
entitled,30,5.64,tip
marching,10,5.68,tip
gran,21,5.58,tip
accuracy,28,6.88,tip
measuring,11,5.63,tip
justice,65,6.74,tip
killed,103,1.56,tip
perceived,1,5.6,tip
kirk,14,5.24,tip
nonprofit,15,5.28,tip
extent,7,5.1,tip
gutter,18,3.76,tip
sorely,28,3.56,tip
respected,9,7.18,tip
choir,18,6.08,tip
angeles,67,5.84,tip
ticking,8,4.82,tip
calculated,4,5.42,tip
compassion,32,6.82,tip
cheek,40,6.14,tip
receives,15,6.13,tip
static,11,4.9,tip
restoration,23,6.22,tip
preserve,28,6.38,tip
conduct,15,5.14,tip
ds,9,5.16,tip
pronto,13,5.36,tip
tract,6,4.86,tip
fantasy,33,7.44,tip
submitted,17,5.94,tip
graveside,1,2.38,tip
forgive,25,6.44,tip
miracles,16,7.44,tip
deaf,18,2.67,tip
immigrants,10,5.22,tip
murray,20,5.16,tip
leading,45,6.64,tip
understanding,94,6.84,tip
sheets,98,5.64,tip
resume,18,5.68,tip
